Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote,Exchange
SPIL,"Siliconware Precision Industries Company, Ltd.",6.67,404512188.4,60646505,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/spil,nasdaq
EAGL,Silver Eagle Acquisition Corp.,9.71,394468750,n/a,2013,Finance,Business Services,http://www.nasdaq.com/symbol/eagl,nasdaq
EAGLU,Silver Eagle Acquisition Corp.,10.35,420468750,n/a,2013,Finance,Business Services,http://www.nasdaq.com/symbol/eaglu,nasdaq
EAGLW,Silver Eagle Acquisition Corp.,0.72,0,n/a,2013,Finance,Business Services,http://www.nasdaq.com/symbol/eaglw,nasdaq
SSRI,Silver Standard Resources Inc.,10.22,825310315.5,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/ssri,nasdaq
SAMG,Silvercrest Asset Management Group Inc.,17.54,214567153.3,n/a,2013,Finance,Investment Managers,http://www.nasdaq.com/symbol/samg,nasdaq
SFNC,Simmons First National Corporation,36.65,595841150,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sfnc,nasdaq
SMPL,Simplicity Bancorp Inc.,17.7,134902797.9,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/smpl,nasdaq
SLP,"Simulations Plus, Inc.",6.45,103676616.3,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/slp,nasdaq
SINA,Sina Corporation,58.95,3928372410,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/sina,nasdaq
SBGI,"Sinclair Broadcast Group, Inc.",26.53,2600653949,n/a,1995,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/sbgi,nasdaq
SCOK,"SinoCoking Coal and Coke Chemical Industries, Inc",1.2053,25457589.67,n/a,n/a,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/scok,nasdaq
SINO,"Sino-Global Shipping America, Ltd.",2.582,12145317.46,n/a,n/a,Transportation,Oil Refining/Marketing,http://www.nasdaq.com/symbol/sino,nasdaq
SVA,"Sinovac Biotech, Ltd.",6.94,384490303.3,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sva,nasdaq
SIRI,Sirius XM Holdings Inc.,3.155,19237036943,n/a,n/a,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/siri,nasdaq
SIRO,"Sirona Dental Systems, Inc.",73.86,4083259917,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/siro,nasdaq
SZMK,Sizmek Inc.,10.41,317035248.8,n/a,n/a,Consumer Services,Advertising,http://www.nasdaq.com/symbol/szmk,nasdaq
SKUL,"Skullcandy, Inc.",8.935,248198645.9,n/a,2011,Consumer Non-Durables,Consumer Electronics/Appliances,http://www.nasdaq.com/symbol/skul,nasdaq
MOBI,Sky-mobi Limited,8.44,81447392.6,9650165,2010,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/mobi,nasdaq
SPU,"SkyPeople Fruit Juice, Inc.",1.85,49323773.15,n/a,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/spu,nasdaq
SKBI,Skystar Bio-Pharmaceutical Company,5.89,44792272,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/skbi,nasdaq
SKYW,"SkyWest, Inc.",12.28,633817992,n/a,1986,Transportation,Air Freight/Delivery Services,http://www.nasdaq.com/symbol/skyw,nasdaq
SWKS,"Skyworks Solutions, Inc.",36.94,6979085356,n/a,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/swks,nasdaq
ISM,SLM Corporation,24.35,0,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/ism,nasdaq
JSM,SLM Corporation,21.47,0,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/jsm,nasdaq
OSM,SLM Corporation,24.48,0,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/osm,nasdaq
SLM,SLM Corporation,24.6,10545976015,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/slm,nasdaq
SLMAP,SLM Corporation,48.38,159654000,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/slmap,nasdaq
SLMBP,SLM Corporation,68.97,275880000,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/slmbp,nasdaq
SMT,SMART Technologies Inc.,4.27,179704307.9,n/a,n/a,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/smt,nasdaq
SPRO,SmartPros Ltd.,2.3,10774214.3,n/a,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/spro,nasdaq
SWHC,Smith & Wesson Holding Corporation,14.33,787403335.4,n/a,n/a,Capital Goods,Ordnance And Accessories,http://www.nasdaq.com/symbol/swhc,nasdaq
SMSI,"Smith Micro Software, Inc.",1.96,75674263.28,n/a,1995,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/smsi,nasdaq
SMTX,SMTC Corporation,1.95,31936177.65,n/a,2000,Technology,Electrical Products,http://www.nasdaq.com/symbol/smtx,nasdaq
SMTP,"SMTP, Inc.",6.03,34009200,n/a,n/a,Technology,Advertising,http://www.nasdaq.com/symbol/smtp,nasdaq
LNCE,"Snyder&#39;s-Lance, Inc.",27.68,1939355466,n/a,n/a,Consumer Non-Durables,Specialty Foods,http://www.nasdaq.com/symbol/lnce,nasdaq
SODA,SodaStream International Ltd.,43.53,908531302,n/a,2010,Consumer Durables,Consumer Electronics/Appliances,http://www.nasdaq.com/symbol/soda,nasdaq
SOHU,Sohu.com Inc.,64.87,2490636619,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/sohu,nasdaq
SLRC,Solar Capital Ltd.,21.95,962540051.9,n/a,2010,n/a,n/a,http://www.nasdaq.com/symbol/slrc,nasdaq
SUNS,Solar Senior Capital Ltd.,17.2,198373018,n/a,2011,n/a,n/a,http://www.nasdaq.com/symbol/suns,nasdaq
SCTY,SolarCity Corporation,61.38,5616495449,n/a,2012,Basic Industries,Engineering & Construction,http://www.nasdaq.com/symbol/scty,nasdaq
SZYM,"Solazyme, Inc.",11.21,775686935.8,n/a,2011,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/szym,nasdaq
SONC,Sonic Corp.,22.56,1274273806,n/a,1991,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/sonc,nasdaq
SOFO,"Sonic Foundry, Inc.",10.52,44524848,n/a,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/sofo,nasdaq
SONS,"Sonus Networks, Inc.",3.32,828087301.5,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/sons,nasdaq
SPHS,"Sophiris Bio, Inc.",3.27,52810078.17,n/a,2013,n/a,n/a,http://www.nasdaq.com/symbol/sphs,nasdaq
SORL,"SORL Auto Parts, Inc.",4.29,82818111.09,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/sorl,nasdaq
SRNE,"Sorrento Therapeutics, Inc.",12.99,281601805.5,n/a,n/a,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/srne,nasdaq
SOHO,Sotherly Hotels Inc.,6.3395,64939790.34,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/soho,nasdaq
SOHOL,Sotherly Hotels LP,26,0,n/a,n/a,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/sohol,nasdaq
SFBC,"Sound Financial Bancorp, Inc.",17.4499,44511379.42,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/sfbc,nasdaq
SOCB,Southcoast Financial Corporation,7.09,50238449.62,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/socb,nasdaq
SFST,"Southern First Bancshares, Inc.",13.55,65184985,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sfst,nasdaq
SMBC,"Southern Missouri Bancorp, Inc.",35.8,118560292,n/a,n/a,Finance,Banks,http://www.nasdaq.com/symbol/smbc,nasdaq
SONA,"Southern National Bancorp of Virginia, Inc.",10.15,117644711.8,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sona,nasdaq
SBSI,"Southside Bancshares, Inc.",30.59,548137988.6,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sbsi,nasdaq
OKSB,"Southwest Bancorp, Inc.",17.48,345862880.9,n/a,1993,Finance,Major Banks,http://www.nasdaq.com/symbol/oksb,nasdaq
SPBC,"SP Bancorp, Inc.",19.6,31410234.8,n/a,2010,Finance,Savings Institutions,http://www.nasdaq.com/symbol/spbc,nasdaq
SP,SP Plus Corporation,25.76,566135531.4,n/a,n/a,Consumer Services,Rental/Leasing Companies,http://www.nasdaq.com/symbol/sp,nasdaq
SPAN,"Span-America Medical Systems, Inc.",22.24,65347947.68,n/a,1983,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/span,nasdaq
SBSA,"Spanish Broadcasting System, Inc.",5.86,38133035.84,n/a,1999,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/sbsa,nasdaq
SGRP,"SPAR Group, Inc.",1.922,39446953.1,n/a,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/sgrp,nasdaq
SPAR,"Spartan Motors, Inc.",5.1,174454006.8,n/a,n/a,Capital Goods,Auto Manufacturing,http://www.nasdaq.com/symbol/spar,nasdaq
SPTN,"Spartan Stores, Inc.",22.35,843058650.8,n/a,n/a,Consumer Non-Durables,Food Distributors,http://www.nasdaq.com/symbol/sptn,nasdaq
SPPI,"Spectrum Pharmaceuticals, Inc.",7.77,507286066.1,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sppi,nasdaq
SPDC,"Speed Commerce, Inc.",3.52,229430516.5,n/a,n/a,Technology,Retail: Computer Software & Peripheral Equipment,http://www.nasdaq.com/symbol/spdc,nasdaq
SPEX,Spherix Incorporated,3,14852016,n/a,n/a,Miscellaneous,Multi-Sector Companies,http://www.nasdaq.com/symbol/spex,nasdaq
SAVE,"Spirit Airlines, Inc.",57.6,4185830765,n/a,2011,Transportation,Air Freight/Delivery Services,http://www.nasdaq.com/symbol/save,nasdaq
SPLK,Splunk Inc.,71.41,8054518709,n/a,2012,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/splk,nasdaq
SPCHA,"Sport Chalet, Inc.",1.1701,16604082.9,n/a,n/a,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/spcha,nasdaq
SPCHB,"Sport Chalet, Inc.",1.293,18348072.12,n/a,n/a,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/spchb,nasdaq
SFM,"Sprouts Farmers Market, Inc.",36.47,5388507271,n/a,2013,Consumer Services,Food Chains,http://www.nasdaq.com/symbol/sfm,nasdaq
SPSC,"SPS Commerce, Inc.",59.6,961719546.4,n/a,2010,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/spsc,nasdaq
SQBK,"Square 1 Financial, Inc.",20.49,0,n/a,2014,n/a,n/a,http://www.nasdaq.com/symbol/sqbk,nasdaq
SSNC,"SS&C Technologies Holdings, Inc.",38.96,3222989727,n/a,2010,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/ssnc,nasdaq
STAA,STAAR Surgical Company,18.37,697452632.7,n/a,n/a,Health Care,Ophthalmic Goods,http://www.nasdaq.com/symbol/staa,nasdaq
STMP,Stamps.com Inc.,32.79,532726046.8,n/a,1999,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/stmp,nasdaq
STLY,"Stanley Furniture Company, Inc.",2.72,40460753.44,n/a,n/a,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/stly,nasdaq
SPLS,"Staples, Inc.",11.37,7398692040,n/a,1989,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/spls,nasdaq
SBLK,Star Bulk Carriers Corp.,14,406835394,n/a,n/a,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/sblk,nasdaq
STSI,"Star Scientific, Inc.",0.8268,142711657.8,n/a,n/a,Consumer Durables,Specialty Chemicals,http://www.nasdaq.com/symbol/stsi,nasdaq
SBUX,Starbucks Corporation,73.7,55709830000,n/a,1992,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/sbux,nasdaq
STRZA,Starz,32.07,3521822178,n/a,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/strza,nasdaq
STRZB,Starz,32.6,3580025039,n/a,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/strzb,nasdaq
STFC,State Auto Financial Corporation,22.19,904952912.9,n/a,1991,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/stfc,nasdaq
STBZ,State Bank Financial Corporation.,17.36,557735917.2,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/stbz,nasdaq
SIBC,"State Investors Bancorp, Inc.",15.55,37685953.7,n/a,2011,Finance,Savings Institutions,http://www.nasdaq.com/symbol/sibc,nasdaq
GASS,"StealthGas, Inc.",11.51,408902959.4,n/a,2005,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/gass,nasdaq
STLD,"Steel Dynamics, Inc.",17.44,3889205003,n/a,1996,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/stld,nasdaq
SMRT,"Stein Mart, Inc.",13.47,599836368.5,n/a,1992,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/smrt,nasdaq
STNR,Steiner Leisure Limited,45.75,671135801.3,n/a,1996,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/stnr,nasdaq
STEM,"StemCells, Inc.",1.35,74815806.6,n/a,1992,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/stem,nasdaq
STML,"Stemline Therapeutics, Inc.",19.26,253668375.4,n/a,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/stml,nasdaq
STXS,"Stereotaxis, Inc.",4.03,77905908.73,n/a,2004,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/stxs,nasdaq
SRCL,"Stericycle, Inc.",111.99,9529331123,n/a,1996,Basic Industries,Environmental Services,http://www.nasdaq.com/symbol/srcl,nasdaq
STRL,Sterling Construction Company Inc,8.75,145865755,n/a,n/a,Basic Industries,Military/Government/Technical,http://www.nasdaq.com/symbol/strl,nasdaq
STSA,Sterling Financial Corporation,32.27,2013202964,n/a,n/a,Finance,Banks,http://www.nasdaq.com/symbol/stsa,nasdaq
SHOO,"Steven Madden, Ltd.",35.37,2364171511,n/a,1993,Consumer Non-Durables,Shoe Manufacturing,http://www.nasdaq.com/symbol/shoo,nasdaq
SSFN,Stewardship Financial Corp,4.9,29114124.2,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ssfn,nasdaq
STCK,"Stock Building Supply Holdings, Inc.",19.63,512578697.4,n/a,2013,Consumer Services,RETAIL: Building Materials,http://www.nasdaq.com/symbol/stck,nasdaq
BANX,StoneCastle Financial Corp,24.908,149448000,n/a,2013,n/a,n/a,http://www.nasdaq.com/symbol/banx,nasdaq
SSYS,"Stratasys, Ltd.",104.43,5139112562,n/a,1994,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/ssys,nasdaq
STRT,Strattec Security Corporation,71.02,247507327.7,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/strt,nasdaq
STRS,"Stratus Properties, Inc.",17.03,137002858.9,n/a,n/a,Consumer Services,Homebuilding,http://www.nasdaq.com/symbol/strs,nasdaq
STRA,"Strayer Education, Inc.",45.83,496948484.8,n/a,1996,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/stra,nasdaq
STRM,"Streamline Health Solutions, Inc.",5.11,88875388.84,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/strm,nasdaq
STB,Student Transportation Inc,6.2,510524473.4,n/a,n/a,Transportation,Other Transportation,http://www.nasdaq.com/symbol/stb,nasdaq
SCMP,"Sucampo Pharmaceuticals, Inc.",6.6,290389638,n/a,2007,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/scmp,nasdaq
SUBK,Suffolk Bancorp,22.09,255647879.3,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/subk,nasdaq
SUMR,"Summer Infant, Inc.",2.09,38159061.16,n/a,n/a,Consumer Durables,Miscellaneous manufacturing industries,http://www.nasdaq.com/symbol/sumr,nasdaq
SMMF,"Summit Financial Group, Inc.",10,74542220,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/smmf,nasdaq
SSBI,Summit State Bank,10.9,51803187.4,n/a,2006,n/a,n/a,http://www.nasdaq.com/symbol/ssbi,nasdaq
SNBC,"Sun Bancorp, Inc.",3.23,280212060.8,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/snbc,nasdaq
SNHY,Sun Hydraulics Corporation,42.1,1109637025,n/a,1997,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/snhy,nasdaq
SNSS,"Sunesis Pharmaceuticals, Inc.",6.24,374991820.3,n/a,2005,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/snss,nasdaq
GOMO,Sungy Mobile Limited,19.7,637396317.1,n/a,2013,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/gomo,nasdaq
STKL,"SunOpta, Inc.",11.76,782723150.2,n/a,n/a,Consumer Services,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/stkl,nasdaq
SPWR,SunPower Corporation,31.85,3874169790,n/a,2005,Technology,Semiconductors,http://www.nasdaq.com/symbol/spwr,nasdaq
SSH,Sunshine Heart Inc,5.6,94487108.8,n/a,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/ssh,nasdaq
SMCI,"Super Micro Computer, Inc.",17.32,757239042.7,n/a,2007,Technology,Computer Manufacturing,http://www.nasdaq.com/symbol/smci,nasdaq
SPCB,"SuperCom, Ltd.",6.58,84109165.84,n/a,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/spcb,nasdaq
SCON,Superconductor Technologies Inc.,2.76,32015862,n/a,1993,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/scon,nasdaq
SGC,"Superior Uniform Group, Inc.",14.91,98174402.97,n/a,n/a,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/sgc,nasdaq
SUPN,"Supernus Pharmaceuticals, Inc.",8.55,359477884.4,n/a,2012,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/supn,nasdaq
SPPR,"Supertel Hospitality, Inc.",1.58,4579291.88,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/sppr,nasdaq
SPPRO,"Supertel Hospitality, Inc.",13.121,4362732.5,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/sppro,nasdaq
SPPRP,"Supertel Hospitality, Inc.",4.05,3253243.5,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/spprp,nasdaq
SUPX,"Supertex, Inc.",32.98,381306613.9,n/a,1983,Technology,Semiconductors,http://www.nasdaq.com/symbol/supx,nasdaq
SPRT,"support.com, Inc.",2.49,132698449.5,n/a,2000,Technology,EDP Services,http://www.nasdaq.com/symbol/sprt,nasdaq
SCAI,"Surgical Care Affiliates, Inc.",30.43,1164286429,n/a,2013,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/scai,nasdaq
SRDX,"SurModics, Inc.",22.14,299307006.9,n/a,1998,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/srdx,nasdaq
SUSQ,"Susquehanna Bancshares, Inc.",11.06,2074163058,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/susq,nasdaq
SBBX,Sussex Bancorp,8.7,40516474.2,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sbbx,nasdaq
SUTR,Sutor Technology Group Limited,1.7998,74982239.91,n/a,n/a,Capital Goods,Steel/Iron Ore,http://www.nasdaq.com/symbol/sutr,nasdaq
STRN,Sutron Corporation,5.26,26647207.34,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/strn,nasdaq
SIVB,SVB Financial Group,125.99,5778341861,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sivb,nasdaq
SIVBO,SVB Financial Group,25.27,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sivbo,nasdaq
SWSH,"Swisher Hygiene, Inc.",0.4831,84459164.28,n/a,n/a,Finance,Diversified Commercial Services,http://www.nasdaq.com/symbol/swsh,nasdaq
SYKE,"Sykes Enterprises, Incorporated",19.675,865637709,n/a,1996,Technology,EDP Services,http://www.nasdaq.com/symbol/syke,nasdaq
SYMC,Symantec Corporation,19.79,13685861279,n/a,1989,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/symc,nasdaq
SYNC,"Synacor, Inc.",2.44,66708711.84,n/a,2012,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/sync,nasdaq
GEVA,Synageva BioPharma Corp.,75.47,2485666184,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/geva,nasdaq
SYNL,Synalloy Corporation,14.02,121907180.7,n/a,n/a,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/synl,nasdaq
SYNA,Synaptics Incorporated,58.2,2070286151,n/a,2002,Technology,EDP Services,http://www.nasdaq.com/symbol/syna,nasdaq
SNCR,"Synchronoss Technologies, Inc.",33.68,1376141022,n/a,2006,Technology,EDP Services,http://www.nasdaq.com/symbol/sncr,nasdaq
SURG,"Synergetics USA, Inc.",3.07,77761291.77,n/a,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/surg,nasdaq
SGYP,"Synergy Pharmaceuticals, Inc.",4.78,447253476.9,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sgyp,nasdaq
SGYPU,"Synergy Pharmaceuticals, Inc.",16.31,29654548.42,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sgypu,nasdaq
SGYPW,"Synergy Pharmaceuticals, Inc.",2,0,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sgypw,nasdaq
ELOS,Syneron Medical Ltd.,12.07,442131173,n/a,2004,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/elos,nasdaq
SNPS,"Synopsys, Inc.",38.18,5882912383,n/a,1992,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/snps,nasdaq
SNTA,Synta Pharmaceuticals Corp.,4.31,368227569.6,n/a,2007,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/snta,nasdaq
SYNT,"Syntel, Inc.",87.91,3671112194,n/a,1997,Technology,EDP Services,http://www.nasdaq.com/symbol/synt,nasdaq
SYMX,"Synthesis Energy Systems, Inc.",1.78,114467643.7,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/symx,nasdaq
SYNM,Syntroleum Corporation,3.73,37150632.15,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/synm,nasdaq
SYUT,"Synutra International, Inc.",6.56,375892677.3,n/a,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/syut,nasdaq
SYPR,"Sypris Solutions, Inc.",2.77,56445447.86,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/sypr,nasdaq
TROW,"T. Rowe Price Group, Inc.",81.67,21445621416,n/a,1986,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/trow,nasdaq
TAIT,Taitron Components Incorporated,1.05,5816743.8,n/a,1995,Consumer Non-Durables,Electronic Components,http://www.nasdaq.com/symbol/tait,nasdaq
TTWO,"Take-Two Interactive Software, Inc.",21.48,2105332343,n/a,1997,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/ttwo,nasdaq
TLMR,"Talmer Bancorp, Inc.",13.87,970110866.4,n/a,2014,Finance,Major Banks,http://www.nasdaq.com/symbol/tlmr,nasdaq
TNDM,"Tandem Diabetes Care, Inc.",21.21,486543804.4,n/a,2013,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/tndm,nasdaq
TLF,"Tandy Leather Factory, Inc.",9.57,97601874.81,n/a,n/a,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/tlf,nasdaq
TNGO,"Tangoe, Inc.",17.98,692539885.3,n/a,2011,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/tngo,nasdaq
TRGT,"Targacept, Inc.",4.62,155896614.7,n/a,2006,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/trgt,nasdaq
TASR,"TASER International, Inc.",18.32,950302203.1,n/a,n/a,Capital Goods,Ordnance And Accessories,http://www.nasdaq.com/symbol/tasr,nasdaq
TATT,TAT Technologies Ltd.,8.39,73875930.04,n/a,n/a,Capital Goods,Aerospace,http://www.nasdaq.com/symbol/tatt,nasdaq
TAYC,"Taylor Capital Group, Inc.",23.47,688281173.1,n/a,2002,Finance,Major Banks,http://www.nasdaq.com/symbol/tayc,nasdaq
TAYCO,"Taylor Capital Group, Inc.",26.6,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/tayco,nasdaq
TAYCP,"Taylor Capital Group, Inc.",25.909,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/taycp,nasdaq
TAYD,"Taylor Devices, Inc.",9,30081042,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/tayd,nasdaq
TCPC,TCP Capital Corp.,16.68,603814598.9,n/a,2012,n/a,n/a,http://www.nasdaq.com/symbol/tcpc,nasdaq
TEAR,TearLab Corporation,6.5,218175113,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/tear,nasdaq
TECD,Tech Data Corporation,59.11,2249842160,n/a,1986,Technology,Retail: Computer Software & Peripheral Equipment,http://www.nasdaq.com/symbol/tecd,nasdaq
TECH,Techne Corporation,84.62,3122544088,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/tech,nasdaq
TCCO,Technical Communications Corporation,6.49,11934597.29,n/a,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/tcco,nasdaq
TTGT,"TechTarget, Inc.",7.04,229712806.4,n/a,2007,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/ttgt,nasdaq
TGLS,Tecnoglass Inc.,10.55,255464768.5,n/a,2012,Consumer Durables,Electronic Components,http://www.nasdaq.com/symbol/tgls,nasdaq
TECUA,Tecumseh Products Company,6.93,128064210.1,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/tecua,nasdaq
TECUB,Tecumseh Products Company,6.7,123813882.8,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/tecub,nasdaq
TKMR,Tekmira Pharmaceuticals Corp,19.495,425267829,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/tkmr,nasdaq
